"Language","domain","Stimulus.code","simpson.diversityIndex","shannon.diversityIndex","N","BnL.diversityIndex","mean.number.of.words"
"English","sound","sound.sound.pitch-up.9b",0.573529411764706,0.871781482467982,5,28,5.88235294117647
"English","sound","sound.sound.tempo.4a",0.0367647058823529,2.47624713298303,13,10,13.8823529411765
"English","sound","sound.sound.tempo.4b",0.0514705882352941,2.42547970843272,13,11,15.5294117647059
"English","sound","sound.sound.tempo.7a",0.0808823529411765,2.27830252503913,12,13,12.3529411764706
"English","sound","sound.sound.tempo.7b",0.0661764705882353,2.31315367873363,12,12,11.0588235294118
"English","taste","taste.citric acide monohydrate (sour)",0.169117647058824,1.86886276960757,9,18,3.64705882352941
"English","taste","taste.glutamate (umami)",0.338235294117647,1.39720479752325,7,23,4.64705882352941
"English","taste","taste.quinine hydrochloride (bitter)",0.117647058823529,2.11928092190985,11,15,2.76470588235294
"English","taste","taste.sodium chloride (salt)",0.426470588235294,1.08776129306878,5,26,3.70588235294118
"English","taste","taste.sucrose (sweet)",0.220588235294118,1.69155916431042,8,20,6.64705882352941
"English","touch","touch.beads",0.0735294117647059,2.23160695160893,11,13,5.52941176470588
"English","touch","touch.cork",0.132352941176471,2.00695489221077,10,16,5.94117647058824
"English","touch","touch.curved ridges (wide spacing)",0.0514705882352941,2.31315367873363,11,12,4.94117647058824
"English","touch","touch.feather",0.102941176470588,2.01774607280922,9,15,8
"English","touch","touch.felt",0.161764705882353,1.79309401341105,8,18,3.82352941176471
"English","touch","touch.fur (synthetic)",0.154411764705882,1.87464074053575,9,17,4.41176470588235
"English","touch","touch.jagged (fabric)",0.183823529411765,1.72746355714217,8,18,3.88235294117647
"English","touch","touch.plastic (sheet)",0.235294117647059,1.40534849976348,5,21,3.41176470588235
"English","touch","touch.rubber (yoga mat)",0.154411764705882,1.87464074053575,9,17,4
"English","touch","touch.straight ridges (small spacing)",0.0808823529411765,2.27830252503913,12,13,6.52941176470588
"Farsi","colour","colour.10B 2/6",0.461538461538462,0.690185676018804,2,25,2
"Farsi","colour","colour.10B 4/10",1,0,1,32,1.69230769230769
"Farsi","colour","colour.10B 6/10",1,0,1,32,2
"Farsi","colour","colour.10B 8/6",1,0,1,32,2.23076923076923
"Farsi","colour","colour.10BG 2/6",0.435897435897436,0.858740913006287,3,25,2.15384615384615
"Farsi","colour","colour.10BG 4/6",0.454545454545455,0.693147180559945,2,24,1.58333333333333
"Farsi","colour","colour.10BG 6/8",0.705128205128205,0.535961049709069,3,28,1.69230769230769
"Farsi","colour","colour.10BG 8/4",0.58974358974359,0.687092027379972,3,27,2
"Farsi","colour","colour.10G 2/6",0.576923076923077,0.793730055158425,4,26,2.61538461538462
"Farsi","colour","colour.10G 4/10",0.846153846153846,0.271189373041844,2,30,1.23076923076923
"Farsi","colour","colour.10G 6/10",0.590909090909091,0.562335144618808,2,27,1.58333333333333
"Farsi","colour","colour.10G 8/6",0.846153846153846,0.271189373041844,2,30,2.07692307692308
"Farsi","colour","colour.10GY 2/4",0.41025641025641,0.925129083572082,3,25,2.53846153846154
"Farsi","colour","colour.10GY 4/8",0.705128205128205,0.535961049709069,3,28,1.23076923076923
"Farsi","colour","colour.10GY 6/12",1,0,1,32,2.15384615384615
"Farsi","colour","colour.10GY 8/8",0.58974358974359,0.687092027379972,3,27,2.07692307692308
"Farsi","colour","colour.10P 2/6",0.282051282051282,1.20479330969478,4,22,1.84615384615385
"Farsi","colour","colour.10P 4/12",0.5,0.79026796807459,3,26,1.30769230769231
"Farsi","colour","colour.10P 6/10",0.397435897435897,0.898137003187868,3,24,1.53846153846154
"Farsi","colour","colour.10P 8/6",0.846153846153846,0.271189373041844,2,30,2
"Farsi","colour","colour.10PB 2/10",0.696969696969697,0.450561208866305,2,28,1.5
"Farsi","colour","colour.10PB 4/12",0.538461538461538,0.617241769730342,2,27,2.07692307692308
"Farsi","colour","colour.10PB 6/10",0.681818181818182,0.566085738959629,3,27,2.16666666666667
"Farsi","colour","colour.10PB 8/4",0.106060606060606,1.90728399932138,8,16,2.33333333333333
"Farsi","colour","colour.10R 2/6",0.58974358974359,0.687092027379972,3,27,1.38461538461538
"Farsi","colour","colour.10R 4/12",0.128205128205128,1.94593477575611,9,16,2
"Farsi","colour","colour.10R 6/14",0.58974358974359,0.687092027379972,3,27,1.61538461538462
"Farsi","colour","colour.10R 8/6",0.153846153846154,1.6313454208086,6,18,1.92307692307692
"Farsi","colour","colour.10RP 2/8",0.217948717948718,1.41274463686385,5,20,1.30769230769231
"Farsi","colour","colour.10RP 4/14",0.282051282051282,1.20479330969478,4,22,1.69230769230769
"Farsi","colour","colour.10RP 6/12",0.384615384615385,1.07201696856319,4,24,1.46153846153846
"Farsi","colour","colour.10RP 8/6",0.705128205128205,0.535961049709069,3,28,1.69230769230769
"Farsi","colour","colour.10Y 2/2",0.58974358974359,0.687092027379972,3,27,1.53846153846154
"Farsi","colour","colour.10Y 4/6",0.242424242424242,1.47350238508065,6,20,1.75
"Farsi","colour","colour.10Y 6/10",0.166666666666667,1.69240886298655,7,18,1.07692307692308
"Farsi","colour","colour.10Y 8/12",0.371794871794872,1.17865499634165,5,23,1.38461538461538
"Farsi","colour","colour.10YR 2/2",0.384615384615385,0.911017539712563,3,23,1.30769230769231
"Farsi","colour","colour.10YR 4/8",0.454545454545455,0.867563228481461,3,25,1.75
"Farsi","colour","colour.10YR 6/12",0.0897435897435897,1.95125950414396,8,15,1.84615384615385
"Farsi","colour","colour.10YR 8/14",0.474358974358974,0.937155853065701,4,25,1.30769230769231
"Farsi","colour","colour.5B 2/6",0.141025641025641,1.67159527802125,6,18,2
"Farsi","colour","colour.5B 4/10",1,0,1,32,1.46153846153846
"Farsi","colour","colour.5B 6/10",1,0,1,32,2.15384615384615
"Farsi","colour","colour.5B 8/4",0.717948717948718,0.429323021930616,2,29,2.23076923076923
"Farsi","colour","colour.5BG 2/6",0.576923076923077,0.793730055158425,4,26,2
"Farsi","colour","colour.5BG 4/8",0.846153846153846,0.271189373041844,2,30,2.46153846153846
"Farsi","colour","colour.5BG 6/10",0.846153846153846,0.271189373041844,2,30,1.61538461538462
"Farsi","colour","colour.5BG 8/4",0.320512820512821,1.11896886688163,4,22,2.69230769230769
"Farsi","colour","colour.5G 2/6",0.545454545454545,0.836988216785836,4,25,2.08333333333333
"Farsi","colour","colour.5G 4/10",0.846153846153846,0.271189373041844,2,30,1.84615384615385
"Farsi","colour","colour.5G 6/10",0.846153846153846,0.271189373041844,2,30,1.92307692307692
"Farsi","colour","colour.5G 8/6",0.58974358974359,0.687092027379972,3,27,2.15384615384615
"Farsi","colour","colour.5GY 2/2",0.153846153846154,1.6313454208086,6,18,2
"Farsi","colour","colour.5GY 4/8",0.717948717948718,0.429323021930616,2,29,2.38461538461538
"Farsi","colour","colour.5GY 6/10",1,0,1,32,1.53846153846154
"Farsi","colour","colour.5GY 8/10",0.474358974358974,0.937155853065701,4,25,1.76923076923077
"Farsi","colour","colour.5P 2/8",0.461538461538462,1.04379388084415,5,24,2.07692307692308
"Farsi","colour","colour.5P 4/12",0.846153846153846,0.271189373041844,2,30,1
"Farsi","colour","colour.5P 6/8",0.705128205128205,0.535961049709069,3,28,1.23076923076923
"Farsi","colour","colour.5P 8/4",0.242424242424242,1.35220939923383,5,20,2.41666666666667
"Farsi","colour","colour.5PB 2/8",0.487179487179487,0.666278442414676,2,26,1.84615384615385
"Farsi","colour","colour.5PB 4/12",1,0,1,32,1.92307692307692
"Farsi","colour","colour.5PB 6/10",1,0,1,32,1.92307692307692
"Farsi","colour","colour.5PB 8/6",1,0,1,31,2.41666666666667
"Farsi","colour","colour.5R 2/8",0.230769230769231,1.30610660908539,4,21,1.30769230769231
"Farsi","colour","colour.5R 4/14",1,0,1,32,1.76923076923077
"Farsi","colour","colour.5R 6/12",0.320512820512821,1.11896886688163,4,22,1.76923076923077
"Farsi","colour","colour.5R 8/6",0.358974358974359,1.2852930241201,6,22,1.84615384615385
"Farsi","colour","colour.5RP 2/8",0.307692307692308,1.26362567212373,5,22,2
"Farsi","colour","colour.5RP 4/12",0.230769230769231,1.41806936525169,5,21,1.38461538461538
"Farsi","colour","colour.5RP 6/12",0.846153846153846,0.271189373041844,2,30,2.46153846153846
"Farsi","colour","colour.5RP 8/6",1,0,1,32,1.84615384615385
"Farsi","colour","colour.5Y 2/2",0.217948717948718,1.52470739303014,6,20,1.84615384615385
"Farsi","colour","colour.5Y 4/6",0.153846153846154,1.71184513523391,7,17,1.30769230769231
"Farsi","colour","colour.5Y 6/10",0.166666666666667,1.60520710745546,6,18,1.46153846153846
"Farsi","colour","colour.5Y 8/14",0.705128205128205,0.535961049709069,3,28,1
"Farsi","colour","colour.5YR 2/4",0.58974358974359,0.687092027379972,3,27,1.46153846153846
"Farsi","colour","colour.5YR 4/8",0.705128205128205,0.535961049709069,3,28,1.15384615384615
"Farsi","colour","colour.5YR 6/14",0.576923076923077,0.793730055158425,4,26,1.38461538461538
"Farsi","colour","colour.5YR 8/8",0.439393939393939,0.983087758574785,4,24,1.66666666666667
"Farsi","shape","shape.2 circles",0.717948717948718,0.429323021930616,2,29,1
"Farsi","shape","shape.2 cubes",0.307692307692308,1.26362567212373,5,22,1.38461538461538
"Farsi","shape","shape.2 spheres",0.371794871794872,1.17865499634165,5,23,1.23076923076923
"Farsi","shape","shape.2 triangles",0.545454545454545,0.836988216785836,4,25,1.25
"Farsi","shape","shape.3 cones",0.0512820512820513,2.13839724634772,9,13,1.07692307692308
"Farsi","shape","shape.3 elipses",0.58974358974359,0.687092027379972,3,27,1
"Farsi","shape","shape.3 squares",0.846153846153846,0.271189373041844,2,30,1.07692307692308
"Farsi","shape","shape.circle",0.615384615384615,0.540204142388861,2,28,1
"Farsi","shape","shape.cone",0.0384615384615385,2.24503527412618,10,12,1.46153846153846
"Farsi","shape","shape.cube",0.538461538461538,0.617241769730342,2,27,1.53846153846154
"Farsi","shape","shape.cylinder",0.230769230769231,1.48445753581749,6,20,1.30769230769231
"Farsi","shape","shape.elipse",0.58974358974359,0.687092027379972,3,27,1.15384615384615
"Farsi","shape","shape.elipsoid",0.166666666666667,1.6987829895138,7,18,1.5
"Farsi","shape","shape.flower",0.0897435897435897,2.03175921856927,9,15,1.15384615384615
"Farsi","shape","shape.rectangle",0.705128205128205,0.535961049709069,3,28,1.07692307692308
"Farsi","shape","shape.rectangle 3D",0.320512820512821,1.11896886688163,4,22,1.46153846153846
"Farsi","shape","shape.sphere",0.384615384615385,1.07201696856319,4,24,1.15384615384615
"Farsi","shape","shape.square",0.717948717948718,0.429323021930616,2,29,1.76923076923077
"Farsi","shape","shape.star",0.846153846153846,0.271189373041844,2,30,1
"Farsi","shape","shape.triangle",0.705128205128205,0.535961049709069,3,28,1.23076923076923
"Farsi","smell","smell.banana",0.509090909090909,0.885574151576672,4,24,1
"Farsi","smell","smell.chocolate",0.115384615384615,1.88487133357816,8,16,1
"Farsi","smell","smell.cinnamon",0.461538461538462,1.04379388084415,5,24,1
"Farsi","smell","smell.gasoline",0.0888888888888889,1.83437197028162,7,16,1.1
"Farsi","smell","smell.lemon",0.0357142857142857,1.90615474653985,7,15,1.125
"Farsi","smell","smell.onion",0,2.30258509299405,10,11,1.3
"Farsi","smell","smell.paint thinner",0.0555555555555556,1.88915916375402,7,15,1.33333333333333
"Farsi","smell","smell.pineapple",0.0666666666666667,1.97300140639361,8,15,1
"Farsi","smell","smell.rose",0.121212121212121,1.79175946922805,7,17,1
"Farsi","smell","smell.smoke",0.0666666666666667,1.56071040904141,5,17,1
"Farsi","smell","smell.soap",0.269230769230769,1.51715158489329,7,20,1.07692307692308
"Farsi","smell","smell.turpentine",0.128205128205128,1.94593477575611,9,16,1.15384615384615
"Farsi","sound","sound.sound.loud-down.3a",0.0909090909090909,2.0228085294147,9,15,1.33333333333333
"Farsi","sound","sound.sound.loud-down.3b",0.0181818181818182,2.27186851269656,10,12,2.45454545454545
"Farsi","sound","sound.sound.loud-down.6a",0.102564102564103,1.92512119079082,8,16,1.92307692307692
"Farsi","sound","sound.sound.loud-down.6b",0.0757575757575758,1.97920451743432,8,15,1.41666666666667
"Farsi","sound","sound.sound.loud-up.10a",0.153846153846154,1.73265872019921,7,18,1.76923076923077
"Farsi","sound","sound.sound.loud-up.10b",0.166666666666667,1.6987829895138,7,18,1.33333333333333
"Farsi","sound","sound.sound.loud-up.1a",0.0454545454545455,2.13833305950803,9,13,1.5
"Farsi","sound","sound.sound.loud-up.1b",0.2,1.54030582522652,6,19,1.45454545454545
"Farsi","sound","sound.sound.pitch-down.5a",0.0303030303030303,2.25385758960135,10,12,1.91666666666667
"Farsi","sound","sound.sound.pitch-down.5b",0.102564102564103,1.8446214763655,7,16,1.69230769230769
"Farsi","sound","sound.sound.pitch-down.8a",0.0363636363636364,2.14584175259475,9,13,1.45454545454545
"Farsi","sound","sound.sound.pitch-down.8b",0.102564102564103,1.8446214763655,7,16,1.92307692307692
"Farsi","sound","sound.sound.pitch-up.2a",0.0727272727272727,1.97224697942344,8,15,1.72727272727273
"Farsi","sound","sound.sound.pitch-up.2b",0.141025641025641,1.83929674797766,8,17,2
"Farsi","sound","sound.sound.pitch-up.9a",0.115384615384615,1.88487133357816,8,16,1.46153846153846
"Farsi","sound","sound.sound.pitch-up.9b",0.121212121212121,1.79175946922805,7,17,1.41666666666667
"Farsi","sound","sound.sound.tempo.4a",0.0256410256410256,2.35167330190463,11,11,2.84615384615385
"Farsi","sound","sound.sound.tempo.4b",0,2.39789527279837,11,10,2.72727272727273
"Farsi","sound","sound.sound.tempo.7a",0.0512820512820513,2.20478541691352,10,13,2.92307692307692
"Farsi","sound","sound.sound.tempo.7b",0.0181818181818182,2.27186851269656,10,12,2
"Farsi","taste","taste.citric acide monohydrate (sour)",1,0,1,32,1
"Farsi","taste","taste.glutamate (umami)",0.397435897435897,0.898137003187868,3,24,2.07692307692308
"Farsi","taste","taste.quinine hydrochloride (bitter)",1,0,1,32,1.07692307692308
"Farsi","taste","taste.sodium chloride (salt)",1,0,1,32,1.07692307692308
"Farsi","taste","taste.sucrose (sweet)",1,0,1,32,1.23076923076923
"Farsi","touch","touch.beads",0.0641025641025641,2.09814738913507,9,14,3.69230769230769
"Farsi","touch","touch.cork",0.0512820512820513,2.20478541691352,10,13,3.53846153846154
"Farsi","touch","touch.curved ridges (wide spacing)",0.0256410256410256,2.35167330190463,11,11,3
"Farsi","touch","touch.feather",0.0384615384615385,2.31142344469197,11,12,3.30769230769231
"Farsi","touch","touch.felt",0.166666666666667,1.52470739303014,5,19,3.46153846153846
"Farsi","touch","touch.fur (synthetic)",0.397435897435897,1.03176711135054,4,24,3.07692307692308
"Farsi","touch","touch.jagged (fabric)",0.576923076923077,0.793730055158425,4,26,2
"Farsi","touch","touch.plastic (sheet)",0.115384615384615,1.88487133357816,8,16,2.76923076923077
"Farsi","touch","touch.rubber (yoga mat)",0.282051282051282,1.41051355711484,6,21,2.53846153846154
"Farsi","touch","touch.straight ridges (small spacing)",0.0384615384615385,2.24503527412618,10,12,3.84615384615385
"Kata Kolok","colour","colour.10B 2/6",0.0952380952380952,1.5498260458782,5,17,3.28571428571429
"Kata Kolok","colour","colour.10B 4/10",0.0357142857142857,1.90615474653985,7,15,4.75
"Kata Kolok","colour","colour.10B 6/10",0.0357142857142857,1.90615474653985,7,15,4.5
"Kata Kolok","colour","colour.10B 8/6",0,2.07944154167984,8,13,7.375
"Kata Kolok","colour","colour.10BG 2/6",0.0714285714285714,1.73286795139986,6,16,4.5
"Kata Kolok","colour","colour.10BG 4/6",0,2.07944154167984,8,13,6.625
"Kata Kolok","colour","colour.10BG 6/8",0.0357142857142857,1.90615474653985,7,15,4.25
"Kata Kolok","colour","colour.10BG 8/4",0.0714285714285714,1.73286795139986,6,16,3.5
"Kata Kolok","colour","colour.10G 2/6",0.0476190476190476,1.74786809746676,6,16,2
"Kata Kolok","colour","colour.10G 4/10",0.285714285714286,1.15374194270109,4,20,2.85714285714286
"Kata Kolok","colour","colour.10G 6/10",0,1.94591014905531,7,14,8.28571428571429
"Kata Kolok","colour","colour.10G 8/6",0,2.07944154167984,8,13,4.75
"Kata Kolok","colour","colour.10GY 2/4",0.0357142857142857,1.90615474653985,7,15,3.375
"Kata Kolok","colour","colour.10GY 4/8",0.0357142857142857,1.90615474653985,7,15,5
"Kata Kolok","colour","colour.10GY 6/12",0.2,1.242453324894,4,19,2.16666666666667
"Kata Kolok","colour","colour.10GY 8/8",0,2.07944154167984,8,13,3.125
"Kata Kolok","colour","colour.10P 2/6",0.0952380952380952,1.5498260458782,5,17,5.42857142857143
"Kata Kolok","colour","colour.10P 4/12",0.4,0.867563228481461,3,21,6.83333333333333
"Kata Kolok","colour","colour.10P 6/10",0.357142857142857,1.07354284640852,4,21,3.375
"Kata Kolok","colour","colour.10P 8/6",0.0357142857142857,1.90615474653985,7,15,5.5
"Kata Kolok","colour","colour.10PB 2/10",0.0357142857142857,1.90615474653985,7,15,4
"Kata Kolok","colour","colour.10PB 4/12",0.0357142857142857,1.90615474653985,7,15,7.5
"Kata Kolok","colour","colour.10PB 6/10",0,1.79175946922805,6,15,3.66666666666667
"Kata Kolok","colour","colour.10PB 8/4",0.0357142857142857,1.90615474653985,7,15,3.5
"Kata Kolok","colour","colour.10R 2/6",0.0714285714285714,1.73286795139986,6,16,1.75
"Kata Kolok","colour","colour.10R 4/12",0.357142857142857,1.07354284640852,4,21,3.625
"Kata Kolok","colour","colour.10R 6/14",0.0714285714285714,1.73286795139986,6,16,4
"Kata Kolok","colour","colour.10R 8/6",0.0357142857142857,1.90615474653985,7,15,5
"Kata Kolok","colour","colour.10RP 2/8",0.0714285714285714,1.73286795139986,6,16,2.25
"Kata Kolok","colour","colour.10RP 4/14",0.75,0.376770161256437,2,25,1.375
"Kata Kolok","colour","colour.10RP 6/12",0.75,0.376770161256437,2,25,3
"Kata Kolok","colour","colour.10RP 8/6",0.107142857142857,1.66746193342929,6,17,3.25
"Kata Kolok","colour","colour.10Y 2/2",0.285714285714286,1.15374194270109,4,20,2.57142857142857
"Kata Kolok","colour","colour.10Y 4/6",0,1.94591014905531,7,14,4.57142857142857
"Kata Kolok","colour","colour.10Y 6/10",0.0357142857142857,1.90615474653985,7,15,3
"Kata Kolok","colour","colour.10Y 8/12",0.214285714285714,1.38629436111989,5,19,3.125
"Kata Kolok","colour","colour.10YR 2/2",0.4,0.867563228481461,3,21,4.66666666666667
"Kata Kolok","colour","colour.10YR 4/8",0.0714285714285714,1.73286795139986,6,16,3.25
"Kata Kolok","colour","colour.10YR 6/12",0.0357142857142857,1.90615474653985,7,15,5.125
"Kata Kolok","colour","colour.10YR 8/14",0.142857142857143,1.49417513828931,5,18,1.625
"Kata Kolok","colour","colour.5B 2/6",0.2,1.242453324894,4,19,2.33333333333333
"Kata Kolok","colour","colour.5B 4/10",0.0476190476190476,1.74786809746676,6,16,3
"Kata Kolok","colour","colour.5B 6/10",0,1.94591014905531,7,14,3.71428571428571
"Kata Kolok","colour","colour.5B 8/4",0.0357142857142857,1.90615474653985,7,15,4.25
"Kata Kolok","colour","colour.5BG 2/6",0.0714285714285714,1.73286795139986,6,16,2
"Kata Kolok","colour","colour.5BG 4/8",0.0357142857142857,1.90615474653985,7,15,4.125
"Kata Kolok","colour","colour.5BG 6/10",0.0357142857142857,1.90615474653985,7,15,5.25
"Kata Kolok","colour","colour.5BG 8/4",0.0357142857142857,1.90615474653985,7,15,3.375
"Kata Kolok","colour","colour.5G 2/6",0.0476190476190476,1.74786809746676,6,16,2.42857142857143
"Kata Kolok","colour","colour.5G 4/10",0.0357142857142857,1.90615474653985,7,15,4
"Kata Kolok","colour","colour.5G 6/10",0.0357142857142857,1.90615474653985,7,15,7
"Kata Kolok","colour","colour.5G 8/6",0,2.07944154167984,8,13,3
"Kata Kolok","colour","colour.5GY 2/2",0.214285714285714,1.38629436111989,5,19,2.75
"Kata Kolok","colour","colour.5GY 4/8",0.0666666666666667,1.56071040904141,5,17,2.83333333333333
"Kata Kolok","colour","colour.5GY 6/10",0.0714285714285714,1.73286795139986,6,16,5
"Kata Kolok","colour","colour.5GY 8/10",0.0357142857142857,1.90615474653985,7,15,7.125
"Kata Kolok","colour","colour.5P 2/8",0,2.07944154167984,8,13,2.75
"Kata Kolok","colour","colour.5P 4/12",0.107142857142857,1.66746193342929,6,17,4.125
"Kata Kolok","colour","colour.5P 6/8",0.0476190476190476,1.74786809746676,6,16,3.28571428571429
"Kata Kolok","colour","colour.5P 8/4",0.214285714285714,1.38629436111989,5,19,2.75
"Kata Kolok","colour","colour.5PB 2/8",0.0714285714285714,1.73286795139986,6,16,5.5
"Kata Kolok","colour","colour.5PB 4/12",0.2,1.242453324894,4,19,2
"Kata Kolok","colour","colour.5PB 6/10",0.0357142857142857,1.90615474653985,7,15,3.5
"Kata Kolok","colour","colour.5PB 8/6",0.0476190476190476,1.74786809746676,6,16,2.14285714285714
"Kata Kolok","colour","colour.5R 2/8",0.0714285714285714,1.73286795139986,6,16,2.375
"Kata Kolok","colour","colour.5R 4/14",0.535714285714286,0.735621939758795,3,23,2.5
"Kata Kolok","colour","colour.5R 6/12",0.535714285714286,0.735621939758795,3,23,2.875
"Kata Kolok","colour","colour.5R 8/6",0.0357142857142857,1.90615474653985,7,15,6.125
"Kata Kolok","colour","colour.5RP 2/8",0.0357142857142857,1.90615474653985,7,15,3.875
"Kata Kolok","colour","colour.5RP 4/12",0.535714285714286,0.735621939758795,3,23,2.875
"Kata Kolok","colour","colour.5RP 6/12",0.142857142857143,1.49417513828931,5,18,5.125
"Kata Kolok","colour","colour.5RP 8/6",0.0357142857142857,1.90615474653985,7,15,3.5
"Kata Kolok","colour","colour.5Y 2/2",0.142857142857143,1.47507631105469,5,18,3.28571428571429
"Kata Kolok","colour","colour.5Y 4/6",0.0666666666666667,1.56071040904141,5,17,3.33333333333333
"Kata Kolok","colour","colour.5Y 6/10",0.142857142857143,1.49417513828931,5,18,3.75
"Kata Kolok","colour","colour.5Y 8/14",0.107142857142857,1.55958115625988,5,17,3.25
"Kata Kolok","colour","colour.5YR 2/4",0.142857142857143,1.49417513828931,5,18,3.625
"Kata Kolok","colour","colour.5YR 4/8",0.0476190476190476,1.74786809746676,6,16,3.42857142857143
"Kata Kolok","colour","colour.5YR 6/14",0.0357142857142857,1.90615474653985,7,15,2.75
"Kata Kolok","colour","colour.5YR 8/8",0.0714285714285714,1.73286795139986,6,16,5.5
"Kata Kolok","shape","shape.2 circles",0.0757575757575758,1.97920451743432,8,15,2.58333333333333
"Kata Kolok","shape","shape.2 cubes",0.153846153846154,1.73265872019921,7,18,2.69230769230769
"Kata Kolok","shape","shape.2 spheres",0.153846153846154,1.73265872019921,7,18,3
"Kata Kolok","shape","shape.2 triangles",0.115384615384615,1.88487133357816,8,16,1.84615384615385
"Kata Kolok","shape","shape.3 cones",0.0641025641025641,2.09814738913507,9,14,2.76923076923077
"Kata Kolok","shape","shape.3 elipses",0.115384615384615,1.88487133357816,8,16,2.30769230769231
"Kata Kolok","shape","shape.3 squares",0.230769230769231,1.48445753581749,6,20,3.53846153846154
"Kata Kolok","shape","shape.circle",0.269230769230769,1.51715158489329,7,20,3.23076923076923
"Kata Kolok","shape","shape.cone",0,2.39789527279837,11,10,2.09090909090909
"Kata Kolok","shape","shape.cube",0.166666666666667,1.60520710745546,6,18,2.53846153846154
"Kata Kolok","shape","shape.cylinder",0.128205128205128,1.69773359137439,6,17,3.46153846153846
"Kata Kolok","shape","shape.elipse",0.141025641025641,1.67159527802125,6,18,2.38461538461538
"Kata Kolok","shape","shape.elipsoid",0.115384615384615,1.80437161915285,7,16,1.76923076923077
"Kata Kolok","shape","shape.flower",0.128205128205128,1.94593477575611,9,16,2.76923076923077
"Kata Kolok","shape","shape.rectangle",0.179487179487179,1.5857708352081,6,19,2.23076923076923
"Kata Kolok","shape","shape.rectangle 3D",0.282051282051282,1.20479330969478,4,22,2.61538461538462
"Kata Kolok","shape","shape.sphere",0.0512820512820513,2.20478541691352,10,13,2.76923076923077
"Kata Kolok","shape","shape.square",0.333333333333333,1.23426786607908,5,22,1.66666666666667
"Kata Kolok","shape","shape.star",0.242424242424242,1.47350238508065,6,20,2.41666666666667
"Kata Kolok","shape","shape.triangle",0.397435897435897,0.898137003187868,3,24,1.46153846153846
"Kata Kolok","smell","smell.banana",0.0384615384615385,2.31142344469197,11,12,2.53846153846154
"Kata Kolok","smell","smell.chocolate",0.0303030303030303,2.25385758960135,10,12,3.08333333333333
"Kata Kolok","smell","smell.cinnamon",0.151515151515152,1.81430751960713,8,17,3.16666666666667
"Kata Kolok","smell","smell.gasoline",0.0151515151515152,2.36938211969468,11,11,2.91666666666667
"Kata Kolok","smell","smell.lemon",0,2.484906649788,12,9,2.66666666666667
"Kata Kolok","smell","smell.onion",0.115384615384615,1.81848316301237,7,17,2.46153846153846
"Kata Kolok","smell","smell.paint thinner",0.179487179487179,1.5857708352081,6,19,2.23076923076923
"Kata Kolok","smell","smell.pineapple",0.272727272727273,1.31437384300695,5,21,2.41666666666667
"Kata Kolok","smell","smell.rose",0.106060606060606,1.90728399932138,8,16,2.25
"Kata Kolok","smell","smell.smoke",0.0151515151515152,2.36938211969468,11,11,4.08333333333333
"Kata Kolok","smell","smell.soap",0.166666666666667,1.60520710745546,6,18,2.30769230769231
"Kata Kolok","smell","smell.turpentine",0.0256410256410256,2.35167330190463,11,11,3.23076923076923
"Kata Kolok","taste","taste.citric acide monohydrate (sour)",0.230769230769231,1.48445753581749,6,20,2.38461538461538
"Kata Kolok","taste","taste.glutamate (umami)",0.846153846153846,0.271189373041844,2,30,2.38461538461538
"Kata Kolok","taste","taste.quinine hydrochloride (bitter)",0.102564102564103,1.92512119079082,8,16,2.61538461538462
"Kata Kolok","taste","taste.sodium chloride (salt)",0.461538461538462,1.04379388084415,5,24,1.84615384615385
"Kata Kolok","taste","taste.sucrose (sweet)",0.151515151515152,1.63263092715435,6,18,3
"Kata Kolok","touch","touch.beads",0.0769230769230769,2.05789753192241,9,14,4.92307692307692
"Kata Kolok","touch","touch.cork",0.0454545454545455,2.13833305950803,9,13,4.08333333333333
"Kata Kolok","touch","touch.curved ridges (wide spacing)",0.0384615384615385,2.24503527412618,10,12,4.07692307692308
"Kata Kolok","touch","touch.feather",0.115384615384615,1.88487133357816,8,16,3.30769230769231
"Kata Kolok","touch","touch.felt",0.0256410256410256,2.35167330190463,11,11,6.07692307692308
"Kata Kolok","touch","touch.fur (synthetic)",0.0256410256410256,2.35167330190463,11,11,3.61538461538462
"Kata Kolok","touch","touch.jagged (fabric)",0.0384615384615385,2.24503527412618,10,12,3.84615384615385
"Kata Kolok","touch","touch.plastic (sheet)",0.0545454545454545,2.01981499249295,8,14,4.54545454545455
"Kata Kolok","touch","touch.rubber (yoga mat)",0.0641025641025641,2.09814738913507,9,14,4.92307692307692
"Kata Kolok","touch","touch.straight ridges (small spacing)",0.0512820512820513,2.20478541691352,10,13,4.30769230769231
"Kilivila","colour","colour.10B 2/6",0.436363636363636,0.859967281035505,3,24,1.09090909090909
"Kilivila","colour","colour.10B 4/10",0.533333333333333,0.610864302054894,2,25,1
"Kilivila","colour","colour.10B 6/10",0.714285714285714,0.410116318288409,2,24,1.28571428571429
"Kilivila","colour","colour.10B 8/6",0.357142857142857,1.07354284640852,4,21,1.375
"Kilivila","colour","colour.10BG 2/6",0.25,1.2130075659799,4,20,1.25
"Kilivila","colour","colour.10BG 4/6",0.133333333333333,1.32966134885476,4,18,1.33333333333333
"Kilivila","colour","colour.10BG 6/8",0.476190476190476,0.796311640173813,3,22,1.28571428571429
"Kilivila","colour","colour.10BG 8/4",0.1,1.33217904021012,4,18,1.4
