"Language","domain","Stimulus.code","mean","mean.log","simpson.diversityIndex"
"BSL","colour","colour.5G 8/6",10.7333333333333,2.32612485650752,0.742857142857143
"BSL","colour","colour.5GY 2/2",12.0714285714286,2.32254268065513,0.252747252747253
"BSL","colour","colour.5GY 4/8",9.26666666666667,2.16849935402326,1
"BSL","colour","colour.5GY 6/10",10.3333333333333,2.22697310204125,0.866666666666667
"BSL","colour","colour.5GY 8/10",12.8,2.33120885022339,0.2
"BSL","colour","colour.5P 2/8",10.8,2.34806896235863,1
"BSL","colour","colour.5P 4/12",7.33333333333333,2.00997870496427,0.866666666666667
"BSL","colour","colour.5P 6/8",8.73333333333333,2.12122153690329,0.742857142857143
"BSL","colour","colour.5P 8/4",12.7857142857143,2.49843081874966,0.252747252747253
"BSL","colour","colour.5PB 2/8",6.15384615384615,1.81386521939067,0.846153846153846
"BSL","colour","colour.5PB 4/12",5.5,1.71948907523379,0.857142857142857
"BSL","colour","colour.5PB 6/10",9,2.16928890803734,0.866666666666667
"BSL","colour","colour.5PB 8/6",11.5714285714286,2.3313553001425,0.604395604395604
"BSL","colour","colour.5R 2/8",16.0714285714286,2.47951503535912,0.0879120879120879
"BSL","colour","colour.5R 4/14",4.53333333333333,1.51100225339761,0.533333333333333
"BSL","colour","colour.5R 6/12",10.5384615384615,2.24849691355428,0.230769230769231
"BSL","colour","colour.5R 8/6",14.8666666666667,2.29947030098401,0.428571428571429
"BSL","colour","colour.5RP 2/8",8,2.07624775059148,0.615384615384615
"BSL","colour","colour.5RP 4/12",13.7142857142857,2.3644279745201,0.373626373626374
"BSL","colour","colour.5RP 6/12",8,2.09514662582507,0.58974358974359
"BSL","colour","colour.5RP 8/6",8,1.97758010806387,1
"BSL","colour","colour.5Y 2/2",8.06666666666667,2.0110443176793,0.457142857142857
"BSL","colour","colour.5Y 4/6",18.4285714285714,2.52127622037858,0.230769230769231
"BSL","colour","colour.5Y 6/10",15.3333333333333,2.4391503429098,0.333333333333333
"BSL","colour","colour.5Y 8/14",7.86666666666667,2.03582687612277,1
"BSL","colour","colour.5YR 2/4",9.73333333333333,2.09145703744407,0.523809523809524
"BSL","colour","colour.5YR 4/8",9.35714285714286,2.14791974394861,1
"BSL","colour","colour.5YR 6/14",12.7333333333333,2.24704430578922,0.866666666666667
"BSL","colour","colour.5YR 8/8",18.2,2.54898425712094,0.580952380952381
"BSL","shape","shape.2 circles",36.3333333333333,3.11102507684754,0.152380952380952
"BSL","shape","shape.2 cubes",33.3333333333333,3.17278121732914,0.0761904761904762
"BSL","shape","shape.2 spheres",32.5333333333333,3.11778950252054,0.361904761904762
"BSL","shape","shape.2 triangles",44.3571428571429,3.56886295139682,0.230769230769231
"BSL","shape","shape.3 cones",48.5333333333333,3.54157840503708,0.171428571428571
"BSL","shape","shape.3 elipses",49.7333333333333,3.76688764458027,0.180952380952381
"BSL","shape","shape.3 squares",34.2666666666667,3.23137071276843,0.4
"BSL","shape","shape.circle",18.3333333333333,2.53309684896119,0.333333333333333
"BSL","shape","shape.cone",20.4666666666667,2.66589487965443,0.152380952380952
"BSL","shape","shape.cube",13.3333333333333,2.30107687585228,0.171428571428571
"BSL","shape","shape.cylinder",32.9333333333333,3.22230376818423,0.0952380952380952
"BSL","shape","shape.elipse",24.2857142857143,3.04845771115107,0.120879120879121
"BSL","shape","shape.elipsoid",32.0666666666667,3.06210505202732,0.114285714285714
"BSL","shape","shape.flower",32.0666666666667,2.96695392410786,0.4
"BSL","shape","shape.rectangle",18.8,2.72530828229052,0.266666666666667
"BSL","shape","shape.rectangle 3D",29.5333333333333,3.25210811123088,0.0666666666666667
"BSL","shape","shape.sphere",34.3571428571429,3.05770524451637,0.0879120879120879
"BSL","shape","shape.square",9.66666666666667,2.19362360145086,0.542857142857143
"BSL","shape","shape.star",17.0666666666667,2.15802316734864,0.657142857142857
"BSL","shape","shape.triangle",11.1333333333333,2.36332131722781,0.638095238095238
"BSL","smell","smell.banana",57.4666666666667,3.79078832990979,0.152380952380952
"BSL","smell","smell.chocolate",83.6,4.16170406948964,0.171428571428571
"BSL","smell","smell.cinnamon",75.2666666666667,3.93947762402806,0.0476190476190476
"BSL","smell","smell.gasoline",47.2142857142857,3.65891558267504,0.0549450549450549
"BSL","smell","smell.lemon",77.5333333333333,4.03547825077785,0.019047619047619
"BSL","smell","smell.onion",76.1333333333333,4.14968059744567,0.0380952380952381
"BSL","smell","smell.paint thinner",91.6428571428571,4.17913437804093,0.010989010989011
"BSL","smell","smell.pineapple",69,4.0103398460999,0.019047619047619
"BSL","smell","smell.rose",95.0666666666667,4.33124762230914,0.0761904761904762
"BSL","smell","smell.smoke",122.466666666667,4.48740745176045,0.00952380952380952
"BSL","smell","smell.soap",71.6923076923077,3.95929477101085,0.0256410256410256
"BSL","smell","smell.turpentine",79.5333333333333,4.20037442980119,0
"BSL","sound","sound.loud-down",NA,NA,NA
"BSL","sound","sound.loud-up",NA,NA,NA
"BSL","sound","sound.pitch-down",NA,NA,NA
"BSL","sound","sound.pitch-up",NA,NA,NA
"BSL","sound","sound.tempo",NA,NA,NA
"BSL","taste","taste.citric acide monohydrate (sour)",100.066666666667,4.20475469711935,0.0380952380952381
"BSL","taste","taste.glutamate (umami)",114,4.42681379052377,0.0952380952380952
"BSL","taste","taste.quinine hydrochloride (bitter)",116.466666666667,4.56655969809355,0.00952380952380952
"BSL","taste","taste.sodium chloride (salt)",57.8,3.70070568357671,0.352380952380952
"BSL","taste","taste.sucrose (sweet)",63.9285714285714,4.01701776815701,0.153846153846154
"BSL","touch","touch.beads",100.133333333333,4.32026578684367,0.0761904761904762
"BSL","touch","touch.cork",130.2,4.67193188318701,0.0285714285714286
"BSL","touch","touch.curved ridges (wide spacing)",119.333333333333,4.51338101076843,0.0380952380952381
"BSL","touch","touch.feather",79.3333333333333,3.8341023356564,0.0761904761904762
"BSL","touch","touch.felt",76.3333333333333,3.61963300432687,0.0857142857142857
"BSL","touch","touch.fur (synthetic)",94,4.29841596491792,0.0549450549450549
"BSL","touch","touch.jagged (fabric)",135.8,4.50820436715484,0.123809523809524
"BSL","touch","touch.plastic (sheet)",54.7857142857143,3.79249184529498,0.186813186813187
"BSL","touch","touch.rubber (yoga mat)",107.533333333333,4.37824314252977,0.152380952380952
"BSL","touch","touch.straight ridges (small spacing)",109.4,4.5001564511391,0.019047619047619
"Cantonese","colour","colour.10B 2/6",7.66666666666667,2.06911056315047,0.833333333333333
"Cantonese","colour","colour.10B 4/10",6,1.84138401883044,0.833333333333333
"Cantonese","colour","colour.10B 6/10",8.66666666666667,2.15696003485994,1
"Cantonese","colour","colour.10B 8/6",9,2.2512917986065,1
"Cantonese","colour","colour.10BG 2/6",7.5,2.05057295729877,0.545454545454545
"Cantonese","colour","colour.10BG 4/6",8.75,2.10809808893468,0.378787878787879
"Cantonese","colour","colour.10BG 6/8",8.25,2.13467022632512,0.272727272727273
"Cantonese","colour","colour.10BG 8/4",8.25,2.15102020537113,0.318181818181818
"Cantonese","colour","colour.10G 2/6",8.41666666666667,2.16312294885305,0.681818181818182
"Cantonese","colour","colour.10G 4/10",5.33333333333333,1.71607365234961,1
"Cantonese","colour","colour.10G 6/10",6.5,1.86989254322447,1
"Cantonese","colour","colour.10G 8/6",9.66666666666667,2.25177112632777,0.545454545454545
"Cantonese","colour","colour.10GY 2/4",8.41666666666667,2.12391186739064,0.560606060606061
"Cantonese","colour","colour.10GY 4/8",5.33333333333333,1.71607365234961,1
"Cantonese","colour","colour.10GY 6/12",7.25,1.93146955980028,1
"Cantonese","colour","colour.10GY 8/8",8.41666666666667,2.11140026667938,1
"Cantonese","colour","colour.10P 2/6",5.83333333333333,1.80051786692376,0.439393939393939
"Cantonese","colour","colour.10P 4/12",4.08333333333333,1.42235511248368,0.833333333333333
"Cantonese","colour","colour.10P 6/10",6.58333333333333,1.89389546395943,0.590909090909091
"Cantonese","colour","colour.10P 8/6",10.0833333333333,2.33743895970175,1
"Cantonese","colour","colour.10PB 2/10",6.33333333333333,1.86492759619489,0.560606060606061
"Cantonese","colour","colour.10PB 4/12",4.83333333333333,1.58619612714092,0.363636363636364
"Cantonese","colour","colour.10PB 6/10",5.75,1.77128659843947,0.833333333333333
"Cantonese","colour","colour.10PB 8/4",8.25,2.14253828501464,0.545454545454545
"Cantonese","colour","colour.10R 2/6",4.83333333333333,1.56329051090558,0.439393939393939
"Cantonese","colour","colour.10R 4/12",8.41666666666667,2.10022165307883,0.151515151515152
"Cantonese","colour","colour.10R 6/14",7.16666666666667,2.00685741000135,0.696969696969697
"Cantonese","colour","colour.10R 8/6",7.5,2.01229763725309,0.318181818181818
"Cantonese","colour","colour.10RP 2/8",8,2.02496764164298,0.212121212121212
"Cantonese","colour","colour.10RP 4/14",8.41666666666667,2.14212398135444,0.696969696969697
"Cantonese","colour","colour.10RP 6/12",9.25,2.21903288835709,0.681818181818182
"Cantonese","colour","colour.10RP 8/6",10.0833333333333,2.3145436301346,0.424242424242424
"Cantonese","colour","colour.10Y 2/2",8.91666666666667,2.14839418449158,0.136363636363636
"Cantonese","colour","colour.10Y 4/6",7.83333333333333,2.08444818102176,0.833333333333333
"Cantonese","colour","colour.10Y 6/10",10,2.2578732580468,0.46969696969697
"Cantonese","colour","colour.10Y 8/12",7.58333333333333,2.01163523394906,0.409090909090909
"Cantonese","colour","colour.10YR 2/2",6.75,1.92878975320275,0.46969696969697
"Cantonese","colour","colour.10YR 4/8",5.33333333333333,1.69734466552272,0.833333333333333
"Cantonese","colour","colour.10YR 6/12",8.33333333333333,2.1410806911202,0.166666666666667
"Cantonese","colour","colour.10YR 8/14",8.08333333333333,2.02867803141021,0.681818181818182
"Cantonese","colour","colour.5B 2/6",11.4166666666667,2.38102217198392,0.439393939393939
"Cantonese","colour","colour.5B 4/10",7.5,1.99104095103144,0.439393939393939
"Cantonese","colour","colour.5B 6/10",8.5,2.12767687762345,0.545454545454545
"Cantonese","colour","colour.5B 8/4",8.91666666666667,2.24202299568064,0.681818181818182
"Cantonese","colour","colour.5BG 2/6",7.41666666666667,2.05079059366478,0.833333333333333
"Cantonese","colour","colour.5BG 4/8",6.25,1.82616228225699,0.560606060606061
"Cantonese","colour","colour.5BG 6/10",7.91666666666667,1.99748221715475,0.439393939393939
"Cantonese","colour","colour.5BG 8/4",9,2.19408186241071,0.242424242424242
"Cantonese","colour","colour.5G 2/6",8.16666666666667,2.11939268788557,0.545454545454545
"Cantonese","colour","colour.5G 4/10",4.66666666666667,1.61007552456294,1
"Cantonese","colour","colour.5G 6/10",7.66666666666667,2.02371143409933,0.833333333333333
"Cantonese","colour","colour.5G 8/6",8.83333333333333,2.19422115398606,0.833333333333333
"Cantonese","colour","colour.5GY 2/2",7.33333333333333,1.9976616888925,0.454545454545455
"Cantonese","colour","colour.5GY 4/8",6.08333333333333,1.80762467640528,0.833333333333333
"Cantonese","colour","colour.5GY 6/10",6.83333333333333,1.94660751377464,0.833333333333333
"Cantonese","colour","colour.5GY 8/10",11.9166666666667,2.44219312011386,0.590909090909091
"Cantonese","colour","colour.5P 2/8",6.5,1.92554510551304,0.833333333333333
"Cantonese","colour","colour.5P 4/12",3.66666666666667,1.37978631050318,1
"Cantonese","colour","colour.5P 6/8",5.33333333333333,1.69734466552272,1
"Cantonese","colour","colour.5P 8/4",7.41666666666667,2.03166435735203,0.681818181818182
"Cantonese","colour","colour.5PB 2/8",8.25,2.1076404304076,0.696969696969697
"Cantonese","colour","colour.5PB 4/12",5.66666666666667,1.79583870996644,1
"Cantonese","colour","colour.5PB 6/10",10.3333333333333,2.35283742492131,1
"Cantonese","colour","colour.5PB 8/6",9.33333333333333,2.28057495584299,1
"Cantonese","colour","colour.5R 2/8",6.16666666666667,1.79700144870314,0.257575757575758
"Cantonese","colour","colour.5R 4/14",6.91666666666667,1.96875114249661,1
"Cantonese","colour","colour.5R 6/12",11.3333333333333,2.22989762894196,0.363636363636364
"Cantonese","colour","colour.5R 8/6",10,2.31045054555418,0.439393939393939
"Cantonese","colour","colour.5RP 2/8",6.58333333333333,1.88663587434973,0.681818181818182
"Cantonese","colour","colour.5RP 4/12",6.91666666666667,1.93561651161077,0.227272727272727
"Cantonese","colour","colour.5RP 6/12",11.0833333333333,2.41460716529255,0.833333333333333
"Cantonese","colour","colour.5RP 8/6",9.75,2.31581302674466,1
"Cantonese","colour","colour.5Y 2/2",7.08333333333333,1.95592505617785,0.318181818181818
"Cantonese","colour","colour.5Y 4/6",7.16666666666667,1.88562770347146,0.318181818181818
"Cantonese","colour","colour.5Y 6/10",9.5,2.25602443239593,0.242424242424242
"Cantonese","colour","colour.5Y 8/14",5.66666666666667,1.79583870996644,1
"Cantonese","colour","colour.5YR 2/4",6.16666666666667,1.79408519411216,0.242424242424242
"Cantonese","colour","colour.5YR 4/8",4.5,1.52767017633667,0.545454545454545
"Cantonese","colour","colour.5YR 6/14",6.41666666666667,1.92369167056014,0.833333333333333
"Cantonese","colour","colour.5YR 8/8",7.33333333333333,1.81314694176765,0.363636363636364
"Cantonese","shape","shape.2 circles",19,2.9704144655697,1
"Cantonese","shape","shape.2 cubes",22,3.0817571672414,0.46969696969697
